키,몸무게,체지방율,성별
1670.0,47.4,16.6,여
1593.0,54.7,17.5,여
1669.0,55.1,24.4,여
1640.0,62.7,24.1,여
1601.0,50.1,21.9,여
1680.0,57.0,27.6,여
1628.0,61.6,35.0,여
1564.0,49.7,24.1,여
1615.0,49.0,10.6,여
1646.0,53.5,27.4,여
1568.0,41.4,24.1,여
1602.0,52.8,23.0,여
1554.0,47.7,35.7,여
1664.0,55.4,26.0,여
1645.0,66.9,33.5,여
1580.0,51.4,29.6,여
1556.0,78.1,47.7,여
1716.0,68.9,3.0,여
1508.0,71.3,42.9,여
1584.0,43.3,22.3,여
1560.0,46.9,26.0,여
1690.0,60.7,19.1,여
1666.0,60.3,29.2,여
1656.0,52.9,22.8,여
1588.0,40.6,26.2,여
1560.0,53.5,34.4,여
1477.0,61.1,35.4,여
1530.0,55.5,3.0,여
1500.0,44.2,28.0,여
1586.0,46.9,25.8,여
1610.0,65.7,38.3,여
1605.0,59.8,31.9,여
1635.0,79.8,40.3,여
1574.0,46.5,16.7,여
1570.0,45.6,23.3,여
1570.0,50.1,27.1,여
1570.0,51.3,33.1,여
1622.0,54.5,29.4,여
1556.0,49.5,26.9,여
1507.0,43.9,28.4,여
1672.0,68.5,30.3,여
1648.0,55.5,23.3,여
1699.0,57.5,28.5,여
1628.0,45.3,20.5,여
1645.0,64.1,34.4,여
1696.0,61.8,28.6,여
1524.0,44.8,29.2,여
1574.0,61.2,34.1,여
1630.0,55.1,33.5,여
1720.0,58.0,21.6,여
1576.0,57.0,29.2,여
1574.0,54.1,34.2,여
1580.0,52.3,28.9,여
1556.0,47.6,29.1,여
1590.0,52.1,29.8,여
1644.0,50.3,22.3,여
1616.0,80.1,40.7,여
1538.0,58.1,29.4,여
1578.0,48.4,27.0,여
1548.0,50.6,34.1,여
1570.0,61.6,33.7,여
1534.0,51.5,28.8,여
1655.0,54.7,29.3,여
1582.0,48.3,25.8,여
1670.0,58.3,29.2,여
1600.0,56.4,29.5,여
1516.0,47.7,29.9,여
1536.0,48.7,24.7,여
1611.0,52.0,24.6,여
1596.0,62.8,34.7,여
1514.0,48.1,32.3,여
1593.0,55.6,26.3,여
1605.0,57.4,29.7,여
1556.0,53.4,31.4,여
1556.0,50.9,21.4,여
1567.0,48.9,23.2,여
1587.0,60.0,29.4,여
1608.0,48.0,23.4,여
1603.0,72.5,38.8,여
1636.0,58.7,30.7,여
1585.0,57.3,32.3,여
1620.0,56.2,31.0,여
1684.0,58.3,21.1,여
1646.0,60.8,32.8,여
1549.0,50.9,25.4,여
1546.0,42.1,23.8,여
1545.0,45.7,25.1,여
1555.0,65.5,37.1,여
1553.0,43.3,21.0,여
1494.0,45.7,27.3,여
1610.0,54.3,31.5,여
1505.0,55.5,36.7,여
1614.0,51.6,23.7,여
1543.0,56.6,31.0,여
1580.0,61.0,28.7,여
1537.0,63.2,28.9,여
1619.0,69.2,32.4,여
1542.0,58.1,35.0,여
1580.0,62.9,30.2,여
1640.0,66.0,33.5,여
1562.0,65.1,19.1,여
1546.0,51.0,31.3,여
1580.0,74.0,38.0,여
1720.0,52.1,25.2,여
1606.0,61.2,33.1,여
1620.0,64.1,31.9,여
1534.0,51.9,32.7,여
1549.0,65.6,34.3,여
1517.0,47.8,28.7,여
1641.0,54.1,28.7,여
1584.0,53.8,39.9,여
1613.0,57.8,35.0,여
1726.0,73.7,36.4,여
1623.0,63.4,37.0,여
1646.0,47.5,20.4,여
1563.0,54.1,34.6,여
1705.0,53.9,30.2,여
1649.0,53.5,32.5,여
1626.0,59.6,27.7,여
1631.0,52.3,27.9,여
1650.0,57.6,23.9,여
1501.0,45.5,25.6,여
1575.0,61.5,35.1,여
1546.0,62.2,31.0,여
1460.0,49.9,34.1,여
1474.0,57.4,42.6,여
1504.0,57.2,33.8,여
1535.0,58.8,33.1,여
1569.0,54.1,26.3,여
1525.0,52.3,31.8,여
1570.0,63.5,35.0,여
1603.0,59.1,34.0,여
1588.0,58.2,29.8,여
1606.0,59.4,24.2,여
1578.0,55.6,31.2,여
1584.0,45.8,23.1,여
1612.0,49.8,28.0,여
1536.0,64.7,0.9,여
1575.0,54.3,30.5,여
1581.0,53.0,25.3,여
1570.0,51.5,28.0,여
1628.0,58.3,26.5,여
1545.0,63.9,41.4,여
1534.0,74.5,39.6,여
1561.0,49.5,25.9,여
1584.0,52.7,28.3,여
1566.0,62.4,36.6,여
1602.0,58.6,27.7,여
1525.0,55.0,34.9,여
1580.0,60.5,23.9,여
1666.0,65.1,29.6,여
1558.0,57.5,32.7,여
1456.0,55.6,38.2,여
1620.0,69.0,33.1,여
1530.0,58.7,37.8,여
1528.0,61.9,40.0,여
1510.0,50.6,30.9,여
1608.0,71.5,31.9,여
1558.0,56.8,28.9,여
1498.0,52.4,31.8,여
1519.0,57.3,34.0,여
1428.0,46.3,36.0,여
1477.0,70.1,41.4,여
1595.0,69.6,37.7,여
1565.0,46.1,23.9,여
1460.0,50.0,31.2,여
1567.0,58.2,37.1,여
1596.0,49.8,25.4,여
1619.0,75.6,37.9,여
1554.0,58.5,29.7,여
1549.0,58.9,30.7,여
1509.0,51.8,31.8,여
1607.0,56.9,34.6,여
1506.0,60.7,34.1,여
1569.0,60.6,29.0,여
1543.0,61.4,35.0,여
1571.0,55.9,29.6,여
1565.0,60.7,33.9,여
1506.0,54.1,34.7,여
1620.0,44.8,12.3,여
1558.0,65.7,36.9,여
1625.0,51.3,30.1,여
1678.0,65.8,26.4,여
1516.0,48.3,37.8,여
1496.0,61.4,36.5,여
1534.0,56.2,27.6,여
1585.0,77.5,36.7,여
1560.0,62.1,28.3,여
1458.0,52.9,38.1,여
1541.0,78.5,40.8,여
1570.0,70.9,37.9,여
1542.0,44.6,25.9,여
1506.0,58.7,32.1,여
1546.0,69.8,38.2,여
1555.0,57.5,34.6,여
1687.0,61.4,29.7,여
1612.0,54.5,26.6,여
1617.0,52.8,27.4,여
1544.0,64.8,36.5,여
1515.0,55.5,35.4,여
1600.0,60.9,34.2,여
1602.0,49.1,22.7,여
1560.0,56.6,35.7,여
1528.0,56.6,31.0,여
1612.0,72.1,37.0,여
1497.0,62.1,34.5,여
1615.0,63.4,32.1,여
1567.0,63.1,28.3,여
1560.0,68.6,31.5,여
1529.0,55.3,33.3,여
1535.0,45.9,28.8,여
1558.0,51.1,28.8,여
1598.0,55.2,21.9,여
1584.0,71.7,33.2,여
1575.0,65.1,33.1,여
1625.0,53.9,30.9,여
1594.0,52.9,28.5,여
1689.0,55.6,31.1,여
1555.0,41.6,22.1,여
1619.0,71.4,37.8,여
1482.0,55.4,30.6,여
1535.0,59.8,31.8,여
1500.0,48.4,29.1,여
1526.0,42.4,19.9,여
1605.0,67.6,31.3,여
1685.0,62.7,36.4,여
1658.0,68.9,31.7,여
1585.0,58.3,28.7,여
1607.0,50.4,27.4,여
1607.0,61.5,31.4,여
1502.0,54.7,27.0,여
1481.0,55.1,34.3,여
1599.0,54.8,30.8,여
1538.0,64.2,42.1,여
1591.0,62.2,38.6,여
1549.0,59.0,32.0,여
1577.0,52.2,35.0,여
1504.0,52.6,35.6,여
1554.0,54.6,25.6,여
1552.0,56.4,27.5,여
1525.0,50.1,28.0,여
1565.0,64.2,39.7,여
1660.0,74.4,31.6,여
1529.0,51.5,23.8,여
1516.0,69.7,35.2,여
1573.0,53.2,29.6,여
1517.0,62.0,32.0,여
1505.0,51.2,32.2,여
1526.0,41.5,20.3,여
1655.0,63.9,33.4,여
1596.0,50.6,20.5,여
1657.0,54.2,19.3,여
1496.0,78.6,47.0,여
1760.0,72.0,28.8,여
1549.0,79.3,50.0,여
1488.0,60.6,38.7,여
1544.0,58.2,33.0,여
1565.0,46.9,33.9,여
1595.0,53.8,29.3,여
1642.0,55.9,27.7,여
1655.0,51.8,26.9,여
1612.0,62.2,34.6,여
1635.0,45.3,24.0,여
1566.0,54.4,29.4,여
1655.0,48.9,28.0,여
1580.0,55.2,34.3,여
1531.0,62.0,38.4,여
1539.0,54.6,3.0,여
1629.0,51.8,31.3,여
1569.0,63.3,31.4,여
1529.0,67.6,43.5,여
1573.0,53.9,33.5,여
1545.0,46.0,29.0,여
1579.0,57.5,28.9,여
1560.0,51.5,24.8,여
1452.0,51.5,33.5,여
1461.0,49.4,31.5,여
1581.0,60.9,39.0,여
1564.0,75.8,46.8,여
1582.0,58.4,29.1,여
1524.0,60.4,34.6,여
1566.0,61.8,24.6,여
1584.0,68.2,38.2,여
1597.0,57.7,21.1,여
1574.0,52.3,32.2,여
1563.0,51.8,30.2,여
1570.0,51.5,35.1,여
1488.0,50.9,21.6,여
1566.0,57.2,34.2,여
1515.0,63.4,38.2,여
1581.0,53.1,23.9,여
1608.0,62.2,33.4,여
1542.0,49.2,26.5,여
1498.0,49.3,33.5,여
1686.0,80.7,34.7,여
1756.0,79.7,31.4,여
1538.0,54.9,32.2,여
1482.0,52.7,37.4,여
1508.0,53.3,34.9,여
1626.0,45.9,21.6,여
1500.0,49.8,31.8,여
1571.0,52.6,32.6,여
1684.0,79.5,40.3,여
1590.0,60.3,29.8,여
1606.0,59.2,34.9,여
1536.0,58.9,31.6,여
1616.0,59.7,29.4,여
1514.0,56.5,35.5,여
1609.0,57.9,30.2,여
1596.0,57.4,31.2,여
1659.0,64.3,25.2,여
1567.0,63.6,37.1,여
1586.0,47.1,26.1,여
1656.0,55.7,28.6,여
1552.0,45.5,24.9,여
1586.0,58.2,36.7,여
1572.0,47.1,23.3,여
1545.0,55.4,33.9,여
1545.0,54.3,30.3,여
1580.0,49.0,32.3,여
1593.0,70.0,38.3,여
1569.0,49.4,57.8,여
1624.0,58.3,33.8,여
1541.0,44.7,30.1,여
1604.0,69.0,37.0,여
1546.0,51.6,34.9,여
1582.0,63.9,38.2,여
1532.0,42.3,31.2,여
1685.0,56.1,31.2,여
1532.0,48.6,32.7,여
1703.0,65.7,32.2,여
1539.0,44.3,24.7,여
1529.0,43.2,29.6,여
1539.0,64.6,41.8,여
1576.0,77.6,38.0,여
1686.0,61.3,29.3,여
1699.0,71.6,33.9,여
1665.0,55.7,31.8,여
1600.0,53.2,26.5,여
1562.0,48.2,21.5,여
1550.0,52.2,37.7,여
1622.0,61.7,34.7,여
1575.0,59.5,37.0,여
1474.0,80.2,50.2,여
1620.0,59.1,32.9,여
1626.0,58.1,34.2,여
1645.0,73.6,39.1,여
1645.0,64.5,33.5,여
1570.0,56.6,31.6,여
1568.0,60.6,37.9,여
1613.0,48.2,25.2,여
1506.0,46.0,32.0,여
1543.0,65.5,33.8,여
1555.0,56.3,35.1,여
1630.0,54.6,35.8,여
1706.0,52.6,23.1,여
1551.0,45.4,28.9,여
1571.0,52.0,31.1,여
1622.0,53.8,24.2,여
1499.0,69.9,49.0,여
1634.0,47.6,23.1,여
1606.0,69.6,42.0,여
1600.0,60.1,38.3,여
1644.0,51.8,29.6,여
1606.0,61.6,36.4,여
1530.0,52.0,34.2,여
1613.0,56.9,33.5,여
1579.0,53.3,32.5,여
1596.0,54.5,33.8,여
1484.0,53.5,36.9,여
1670.0,53.7,27.7,여
1704.0,88.2,41.3,여
1564.0,56.2,39.8,여
1568.0,58.5,37.2,여
1512.0,51.5,29.4,여
1560.0,62.6,44.0,여
1576.0,48.3,27.1,여
1534.0,46.6,31.8,여
1585.0,59.8,35.1,여
1648.0,63.9,37.2,여
1625.0,59.0,33.0,여
1630.0,66.4,38.0,여
1537.0,61.5,39.9,여
1577.0,59.1,36.4,여
1560.0,46.4,28.5,여
1575.0,51.4,36.5,여
1491.0,42.6,32.6,여
1582.0,52.2,33.4,여
1538.0,46.4,33.9,여
1630.0,58.5,32.6,여
1496.0,48.1,39.9,여
1592.0,54.2,35.9,여
1631.0,81.0,43.1,여
1602.0,83.2,44.1,여
1554.0,61.0,42.7,여
1676.0,71.1,23.3,여
1628.0,85.2,43.0,여
1628.0,58.1,33.2,여
1569.0,47.4,28.1,여
1505.0,40.8,26.4,여
1615.0,45.3,23.9,여
1546.0,60.9,29.7,여
1620.0,55.0,35.0,여
1572.0,46.3,25.8,여
1559.0,56.4,34.7,여
1630.0,56.3,32.1,여
1623.0,64.1,33.8,여
1590.0,53.1,27.8,여
1626.0,52.2,25.9,여
1590.0,45.4,15.3,여
1614.0,55.4,27.9,여
1575.0,47.3,22.1,여
1616.0,71.2,45.8,여
1591.0,49.8,31.4,여
1581.0,73.5,43.0,여
1598.0,56.5,29.8,여
1640.0,48.1,20.1,여
1547.0,50.8,32.7,여
1539.0,56.5,33.6,여
1563.0,50.7,31.6,여
1516.0,44.9,24.7,여
1602.0,82.9,42.2,여
1513.0,48.9,33.7,여
1576.0,58.3,36.4,여
1655.0,57.0,35.3,여
1590.0,47.1,24.3,여
1768.0,66.9,21.4,여
1677.0,60.5,30.9,여
1506.0,52.0,31.6,여
1580.0,49.8,28.6,여
1591.0,57.5,32.2,여
1548.0,45.9,25.8,여
1496.0,47.1,22.3,여
1664.0,51.0,17.3,여
1494.0,52.6,34.9,여
1496.0,48.8,32.8,여
1558.0,56.5,33.4,여
1528.0,51.9,27.5,여
1548.0,45.9,30.0,여
1528.0,41.5,25.9,여
1615.0,60.5,34.9,여
1610.0,49.3,25.6,여
1568.0,47.2,6.4,여
1499.0,52.2,34.6,여
1539.0,44.3,25.6,여
1608.0,79.7,41.4,여
1584.0,59.0,33.9,여
1558.0,43.0,22.2,여
1563.0,53.6,30.6,여
1505.0,40.3,26.3,여
1650.0,58.4,27.7,여
1469.0,47.2,35.8,여
1573.0,41.5,22.4,여
1675.0,57.2,27.5,여
1583.0,54.8,26.3,여
1656.0,50.6,25.2,여
1644.0,56.3,30.7,여
1600.0,47.4,26.1,여
1576.0,44.1,25.6,여
1526.0,51.9,18.9,여
1597.0,67.8,32.0,여
1685.0,67.9,33.5,여
1554.0,47.9,29.4,여
1669.0,66.1,32.7,여
1515.0,57.9,31.2,여
1651.0,60.7,25.8,여
1494.0,49.8,34.9,여
1601.0,51.9,26.0,여
1537.0,55.6,32.4,여
1530.0,72.7,37.3,여
1609.0,66.1,39.5,여
1567.0,47.4,28.5,여
1523.0,55.4,30.0,여
1465.0,79.7,50.7,여
1528.0,61.9,39.8,여
1583.0,64.2,35.1,여
1537.0,70.5,38.0,여
1560.0,67.9,33.7,여
1521.0,56.5,34.3,여
1590.0,56.3,28.6,여
1570.0,58.4,23.6,여
1547.0,66.6,36.9,여
1608.0,59.3,30.1,여
1614.0,58.4,27.0,여
1613.0,68.7,58.3,여
1620.0,57.1,25.9,여
1603.0,64.5,38.4,여
1600.0,67.9,37.7,여
1554.0,52.1,31.5,여
1558.0,56.3,32.1,여
1616.0,60.3,34.8,여
1609.0,80.7,41.2,여
1544.0,50.3,32.6,여
1557.0,42.7,33.5,여
1529.0,49.6,32.0,여
1549.0,58.8,28.3,여
1705.0,61.2,24.1,여
1573.0,50.4,25.1,여
1598.0,54.1,30.4,여
1489.0,40.3,25.6,여
1596.0,52.4,31.3,여
1505.0,54.8,37.5,여
1572.0,56.9,33.1,여
1468.0,62.5,39.5,여
1523.0,65.1,42.5,여
1691.0,54.4,24.4,여
1639.0,56.2,32.1,여
1619.0,53.1,29.1,여
1599.0,51.7,30.2,여
1576.0,63.8,41.3,여
1554.0,47.1,27.4,여
1550.0,52.3,29.8,여
1575.0,43.6,21.2,여
1564.0,60.5,35.8,여
1662.0,52.8,21.5,여
1555.0,67.6,43.0,여
1526.0,53.5,34.7,여
1591.0,60.3,33.1,여
1629.0,58.9,35.7,여
1572.0,55.4,35.2,여
1470.0,54.5,35.8,여
1548.0,47.0,29.9,여
1618.0,83.7,46.6,여
1627.0,58.0,31.4,여
1574.0,39.5,26.6,여
1551.0,65.9,46.4,여
1647.0,98.2,47.3,여
1537.0,56.3,30.2,여
1456.0,66.6,44.2,여
1469.0,51.9,35.0,여
1583.0,52.3,33.3,여
1614.0,48.0,31.9,여
1694.0,67.1,30.2,여
1616.0,57.8,34.7,여
1655.0,52.9,27.6,여
1643.0,51.5,28.3,여
1516.0,47.5,32.7,여
1665.0,72.3,36.3,여
1570.0,54.7,27.2,여
1489.0,42.3,27.5,여
1645.0,74.3,37.6,여
1515.0,80.2,46.1,여
1421.0,37.8,31.3,여
1544.0,50.7,32.3,여
1574.0,55.0,34.8,여
1617.0,66.4,36.1,여
1475.0,56.1,34.2,여
1449.0,58.2,37.3,여
1553.0,67.0,35.0,여
1602.0,58.5,34.9,여
1455.0,59.3,39.2,여
1534.0,49.2,34.8,여
1545.0,50.3,31.2,여
1519.0,55.7,24.5,여
1447.0,56.6,37.7,여
1572.0,46.9,25.0,여
1542.0,50.0,30.0,여
1589.0,64.9,35.0,여
1601.0,61.7,34.5,여
1508.0,52.0,30.7,여
1534.0,63.1,33.8,여
1578.0,61.6,28.1,여
1494.0,45.9,24.8,여
1561.0,58.6,24.7,여
1584.0,57.8,34.7,여
1480.0,47.3,28.6,여
1656.0,70.9,34.0,여
1530.0,63.7,40.3,여
1543.0,56.6,33.1,여
1529.0,60.2,35.4,여
1516.0,57.7,35.0,여
1596.0,63.1,37.2,여
1625.0,68.4,36.8,여
1545.0,58.8,35.7,여
1520.0,56.0,32.6,여
1570.0,54.5,3.0,여
1613.0,59.9,28.5,여
1593.0,56.2,27.8,여
1580.0,61.0,33.2,여
1560.0,58.2,28.1,여
1520.0,60.7,35.8,여
1568.0,59.5,27.8,여
1515.0,46.4,30.6,여
1555.0,53.3,33.4,여
1615.0,57.8,26.1,여
1431.0,48.2,34.1,여
1490.0,72.5,29.4,여
1451.0,59.1,28.1,여
1529.0,60.2,33.2,여
1583.0,62.1,55.4,여
1550.0,61.9,32.5,여
1580.0,52.4,25.0,여
1591.0,66.0,33.6,여
1549.0,59.9,25.5,여
1520.0,55.9,32.5,여
1486.0,52.5,26.8,여
1507.0,58.4,38.7,여
1479.0,59.1,38.2,여
1608.0,58.1,30.0,여
1555.0,61.2,37.8,여
1511.0,67.0,34.8,여
1489.0,59.8,34.8,여
1645.0,52.9,23.5,여
1576.0,61.4,36.9,여
1605.0,55.8,24.9,여
1605.0,53.9,23.5,여
1555.0,49.2,30.1,여
1641.0,53.1,29.8,여
1523.0,47.6,26.5,여
1558.0,46.9,28.7,여
1598.0,48.3,27.5,여
1511.0,58.7,32.9,여
1560.0,57.5,31.8,여
1555.0,46.2,25.1,여
1569.0,57.5,26.2,여
1576.0,51.1,27.2,여
1571.0,65.7,39.8,여
1561.0,71.5,39.3,여
1675.0,55.2,25.8,여
1518.0,66.2,36.5,여
1563.0,56.2,29.8,여
1522.0,54.4,31.7,여
1511.0,52.5,29.2,여
1625.0,53.8,25.9,여
1594.0,48.6,26.8,여
1589.0,50.7,27.5,여
1590.0,57.0,24.4,여
1571.0,50.6,28.1,여
1530.0,56.8,31.6,여
1608.0,51.6,25.8,여
1630.0,52.3,30.8,여
1586.0,53.8,27.3,여
1708.0,48.9,20.4,여
1575.0,46.4,24.2,여
1552.0,49.2,29.3,여
1655.0,57.3,30.5,여
1550.0,62.2,42.7,여
1602.0,52.4,28.8,여
1535.0,58.1,33.4,여
1572.0,53.4,33.2,여
1605.0,62.7,35.4,여
1655.0,48.1,23.7,여
1646.0,54.6,27.2,여
1529.0,56.7,40.3,여
1560.0,68.5,36.1,여
1548.0,54.6,32.0,여
1570.0,43.1,23.6,여
1585.0,55.1,37.6,여
1555.0,52.5,19.9,여
1514.0,55.8,29.7,여
1660.0,73.9,34.2,여
1596.0,52.3,32.2,여
1698.0,70.2,34.4,여
1625.0,58.0,32.6,여
1518.0,57.5,34.5,여
1664.0,59.2,27.0,여
1590.0,45.5,25.4,여
1577.0,53.1,31.4,여
1638.0,61.4,31.5,여
1590.0,58.5,35.2,여
1624.0,51.8,34.2,여
1535.0,44.9,19.1,여
1568.0,52.7,27.8,여
1566.0,47.2,29.6,여
1535.0,58.6,32.0,여
1463.0,45.5,37.6,여
1678.0,58.4,29.5,여
1412.0,44.9,38.6,여
1556.0,50.7,28.5,여
1596.0,68.3,31.3,여
1580.0,51.4,26.1,여
1648.0,55.6,29.4,여
1540.0,57.5,34.6,여
1604.0,59.2,33.6,여
1624.0,60.1,31.1,여
1550.0,49.5,32.4,여
1505.0,48.6,28.6,여
1616.0,59.0,36.6,여
1570.0,53.6,28.5,여
1655.0,53.1,22.2,여
1605.0,54.2,29.3,여
1600.0,55.2,31.5,여
1513.0,48.2,24.6,여
1577.0,53.0,30.0,여
1560.0,60.7,31.9,여
1626.0,64.1,32.9,여
1577.0,45.1,26.8,여
1700.0,59.9,32.9,여
1571.0,50.6,28.3,여
1553.0,47.6,23.5,여
1639.0,64.2,20.8,여
1576.0,57.4,33.0,여
1575.0,63.3,37.0,여
1568.0,50.4,29.8,여
1592.0,42.7,23.8,여
1570.0,51.3,30.7,여
1570.0,53.2,26.2,여
1623.0,67.1,34.8,여
1595.0,43.5,18.0,여
1580.0,56.7,31.8,여
1551.0,49.4,25.8,여
1640.0,56.2,27.8,여
1668.0,55.8,25.1,여
1558.0,57.9,29.8,여
1544.0,52.5,32.0,여
1582.0,64.9,35.9,여
1616.0,48.0,28.1,여
1605.0,54.4,33.5,여
1616.0,52.8,26.9,여
1654.0,56.6,27.4,여
1620.0,47.1,23.6,여
1545.0,65.7,32.5,여
1513.0,48.3,29.7,여
1576.0,64.8,33.0,여
1579.0,56.9,31.6,여
1563.0,45.6,27.0,여
1632.0,69.7,39.1,여
1578.0,60.4,31.2,여
1542.0,52.4,28.4,여
1628.0,64.0,34.4,여
1634.0,66.8,33.0,여
1564.0,52.9,29.5,여
1667.0,56.6,27.0,여
1590.0,57.5,29.6,여
1670.0,59.7,25.0,여
1505.0,50.7,27.7,여
1572.0,57.1,33.7,여
1577.0,57.2,28.7,여
1776.0,68.2,28.8,여
1667.0,71.5,36.4,여
1573.0,43.5,15.5,여
1600.0,49.0,26.6,여
1565.0,48.0,34.6,여
1666.0,52.7,19.1,여
1606.0,51.5,21.8,여
1560.0,60.9,36.0,여
1605.0,47.6,21.9,여
1708.0,64.3,29.7,여
1583.0,44.7,25.4,여
1595.0,60.1,34.4,여
1702.0,59.9,29.2,여
1721.0,60.5,31.7,여
1567.0,59.6,42.7,여
1462.0,58.6,38.0,여
1573.0,56.7,32.6,여
1580.0,62.6,33.5,여
1491.0,51.2,27.5,여
1581.0,41.5,22.8,여
1568.0,46.1,28.3,여
1687.0,73.3,41.8,여
1604.0,58.9,32.9,여
1546.0,56.2,27.0,여
1630.0,56.0,31.4,여
1578.0,54.6,35.3,여
1587.0,60.8,33.2,여
1475.0,61.3,47.1,여
1595.0,63.0,34.7,여
1608.0,59.4,29.4,여
1583.0,57.2,29.2,여
1641.0,54.0,27.1,여
1642.0,48.2,22.4,여
1612.0,56.7,30.6,여
1636.0,57.1,24.5,여
1559.0,60.9,36.1,여
1627.0,55.4,29.9,여
1642.0,65.2,31.4,여
1583.0,55.5,30.5,여
1621.0,54.6,37.1,여
1584.0,52.0,30.5,여
1567.0,56.5,31.6,여
1601.0,52.9,27.5,여
1634.0,51.3,25.5,여
1602.0,59.2,33.5,여
1551.0,52.6,28.0,여
1591.0,56.2,25.3,여
1666.0,61.2,17.8,여
1527.0,51.6,29.8,여
1573.0,58.1,29.1,여
1618.0,54.0,33.3,여
1549.0,56.4,31.9,여
1613.0,60.2,28.6,여
1624.0,67.4,34.5,여
1531.0,62.6,33.3,여
1623.0,58.5,27.8,여
1618.0,55.3,27.5,여
1598.0,62.9,35.7,여
1574.0,57.0,31.3,여
1604.0,51.8,24.7,여
1606.0,56.2,23.9,여
1599.0,56.5,31.6,여
1566.0,55.4,27.9,여
1597.0,58.0,30.0,여
1572.0,53.3,26.8,여
1587.0,55.8,17.5,여
1642.0,54.2,22.4,여
1597.0,57.0,27.4,여
1606.0,55.4,26.6,여
1510.0,60.4,34.3,여
1604.0,57.6,32.6,여
1531.0,56.2,31.6,여
1612.0,54.2,22.4,여
1594.0,47.6,31.0,여
1615.0,49.0,27.3,여
1570.0,56.6,152.0,여
1551.0,58.0,27.7,여
1616.0,61.1,33.8,여
1670.0,56.1,34.6,여
1590.0,48.1,29.0,여
1656.0,55.9,34.4,여
1635.0,52.2,27.0,여
1706.0,59.6,30.9,여
1624.0,54.9,27.7,여
1508.0,50.1,30.7,여
1574.0,44.6,25.4,여
1550.0,62.6,32.2,여
