키,몸무게,목둘레,허리둘레,BMI,체지방율,기초대사량,기초대사량평가,머리수직길이,머리두께,머리너비,발너비,발직선길이,나이,성별
1750.0,65.9,371.0,750.0,21.518367346938778,14.6,1585.0,표준,240.0,176.0,164.0,100.0,245.0,24,남
1654.0,56.5,365.0,832.0,20.652728572702717,17.9,1372.0,표준,228.0,175.0,160.0,98.0,253.0,69,남
1705.0,70.1,366.0,840.0,24.113999707604847,24.8,1509.0,표준이하,220.0,182.0,160.0,95.0,268.0,37,남
1694.0,52.8,365.0,688.0,18.399546144528436,10.1,1396.0,표준,213.0,180.0,155.0,91.0,238.0,18,남
1753.0,92.2,397.0,990.0,30.003166277742757,29.5,1774.0,표준이하,245.0,186.0,160.0,103.0,253.0,24,남
1754.0,60.9,355.0,704.0,19.795118894229706,16.3,1471.0,표준,230.0,184.0,149.0,96.0,239.0,17,남
1756.0,65.4,360.0,820.0,21.209416721581977,15.6,1562.0,표준,235.0,177.0,157.0,101.0,261.0,32,남
1680.0,67.5,370.0,856.0,23.915816326530617,21.0,1522.0,표준,225.0,178.0,162.0,101.0,248.0,60,남
1777.0,68.5,367.0,760.0,21.692805177391723,12.5,1664.0,표준,255.0,184.0,158.0,108.0,243.0,18,남
1643.0,82.4,405.0,925.0,30.5247478281679,32.2,1577.0,표준이하,240.0,191.0,154.0,100.0,232.0,18,남
1717.0,60.2,360.0,725.0,20.420007672767,15.0,1476.0,표준,245.0,182.0,162.0,95.0,258.0,18,남
1658.0,65.1,382.0,825.0,23.681648795691753,23.1,1451.0,표준,238.0,172.0,163.0,98.0,239.0,47,남
1796.0,71.7,375.0,857.0,22.22831235956171,23.6,1554.0,표준이하,238.0,187.0,162.0,95.0,265.0,47,남
1733.0,68.0,372.0,760.0,22.641843658735468,16.9,1590.0,표준,235.0,189.0,166.0,107.0,259.0,19,남
1695.0,64.9,350.0,790.0,22.58943100042638,21.5,1470.0,표준,240.0,183.0,163.0,94.0,245.0,19,남
1720.0,69.7,387.0,845.0,23.56003244997296,25.2,1496.0,표준이하,232.0,203.0,164.0,103.0,245.0,19,남
1702.0,73.0,385.0,886.0,25.20018613616938,19.8,1634.0,표준,235.0,190.0,157.0,105.0,245.0,48,남
1665.0,69.1,410.0,870.0,24.925826727628525,21.6,1540.0,표준,240.0,176.0,171.0,98.0,248.0,39,남
1720.0,70.7,393.0,807.0,23.8980530016225,21.0,1577.0,표준,251.0,205.0,165.0,103.0,256.0,30,남
1735.0,64.3,373.0,720.0,21.360529528523614,11.9,1593.0,표준,230.0,184.0,157.0,98.0,262.0,17,남
1762.0,58.4,343.0,697.0,18.810530289463138,11.2,1490.0,표준,251.0,191.0,154.0,99.0,261.0,17,남
1673.0,62.2,375.0,813.0,22.222785929903903,18.6,1464.0,표준,230.0,175.0,169.0,97.0,246.0,49,남
1630.0,60.1,365.0,739.0,22.62034702096428,16.4,1455.0,표준,220.0,177.0,164.0,98.0,250.0,45,남
1671.0,82.8,415.0,913.0,29.65360081740795,27.9,1660.0,표준이하,230.0,184.0,149.0,99.0,254.0,44,남
1750.0,61.7,366.0,740.0,20.146938775510204,11.7,1547.0,표준,240.0,184.0,163.0,98.0,262.0,44,남
1677.0,114.6,430.0,1183.0,40.74914421463491,39.9,1857.0,표준이하,245.0,199.0,161.0,112.0,247.0,26,남
1675.0,67.3,378.0,818.0,23.987525061260857,19.1,1546.0,표준,220.0,182.0,154.0,98.0,255.0,55,남
1745.0,82.4,390.0,860.0,27.06053316475234,22.8,1744.0,표준,230.0,187.0,164.0,103.0,257.0,37,남
1711.0,82.0,400.0,945.0,28.010046725540143,29.5,1620.0,표준이하,224.0,188.0,161.0,99.0,259.0,42,남
1819.0,87.3,380.0,870.0,26.384498608391482,25.5,1774.0,표준이하,266.0,191.0,166.0,106.0,268.0,19,남
1722.0,63.0,360.0,760.0,21.245857057873714,14.0,1540.0,표준,236.0,181.0,161.0,100.0,258.0,34,남
1666.0,60.7,385.0,785.0,21.86949209455691,14.6,1489.0,표준,230.0,174.0,149.0,91.0,252.0,51,남
1755.0,60.9,355.0,692.0,19.772566781113785,10.7,1544.0,표준,248.0,181.0,154.0,100.0,254.0,21,남
1745.0,93.5,403.0,940.0,30.70582343330514,22.0,1945.0,표준,250.0,197.0,162.0,114.0,258.0,32,남
1655.0,78.4,430.0,920.0,28.623323993026716,24.4,1650.0,표준이하,230.0,191.0,159.0,103.0,243.0,47,남
1651.0,63.1,373.0,893.0,23.14915872435295,17.8,1490.0,표준,223.0,188.0,156.0,101.0,238.0,66,남
1788.0,92.4,410.0,1021.0,28.902601984895576,25.8,1851.0,표준이하,226.0,180.0,172.0,109.0,270.0,45,남
1585.0,59.8,365.0,777.0,23.803600394072983,19.4,1411.0,표준,235.0,176.0,163.0,98.0,236.0,50,남
1734.0,64.3,370.0,760.0,21.385173921661753,17.1,1522.0,표준,235.0,171.0,162.0,101.0,258.0,59,남
1748.0,92.8,411.0,992.0,30.371421539621615,20.1,1971.0,표준,257.0,197.0,157.0,104.0,261.0,40,남
1682.0,61.9,390.0,881.0,21.879564133632886,20.9,1428.0,표준,215.0,178.0,155.0,95.0,245.0,63,남
1680.0,55.6,350.0,680.0,19.699546485260775,10.9,1441.0,표준,246.0,192.0,154.0,112.0,246.0,34,남
1715.0,78.7,365.0,875.0,26.757558500284745,31.2,1539.0,표준이하,240.0,184.0,157.0,104.0,253.0,34,남
1715.0,62.6,360.0,745.0,21.28364881979447,15.5,1513.0,표준,226.0,181.0,150.0,102.0,250.0,18,남
1701.0,60.2,345.0,700.0,20.80596502178578,6.9,1581.0,표준,235.0,172.0,152.0,96.0,268.0,27,남
1782.0,91.8,420.0,952.0,28.90861476720062,30.4,1750.0,표준이하,250.0,196.0,158.0,101.0,262.0,47,남
1781.0,91.8,420.0,952.0,28.941087232787535,30.4,1750.0,표준이하,250.0,196.0,158.0,101.0,262.0,19,남
1745.0,57.2,345.0,693.0,18.784739041551383,9.8,1485.0,표준,253.0,178.0,156.0,98.0,250.0,18,남
1718.0,52.8,340.0,667.0,17.8890634126641,13.1,1361.0,표준,226.0,180.0,150.0,99.0,260.0,18,남
1804.0,72.6,370.0,820.0,22.308149910767398,17.3,1668.0,표준,232.0,201.0,152.0,99.0,251.0,25,남
1695.0,65.0,376.0,812.0,22.624237519687437,11.9,1607.0,표준,222.0,175.0,156.0,100.0,241.0,36,남
1709.0,64.0,355.0,761.0,21.91269775781744,21.0,1463.0,표준,243.0,184.0,166.0,95.0,246.0,19,남
1739.0,67.8,355.0,781.0,22.419737834564156,17.4,1580.0,표준,233.0,180.0,156.0,103.0,244.0,18,남
1725.0,,,,,,,,,,,,,31,남
1575.0,58.7,335.0,745.0,23.663391282438905,30.5,1251.0,표준,230.0,171.0,143.0,97.0,231.0,20,여
1625.0,48.7,315.0,640.0,18.44260355029586,22.8,1182.0,표준,220.0,181.0,129.0,92.0,227.0,18,여
1575.0,49.4,323.0,648.0,19.914336104812296,24.2,1179.0,표준,229.0,178.0,149.0,86.0,228.0,24,여
1595.0,59.5,322.0,734.0,23.388134943642456,32.2,1242.0,표준이하,220.0,189.0,168.0,89.0,238.0,18,여
1544.0,50.9,325.0,676.0,21.35124432870681,29.6,1144.0,표준,224.0,171.0,152.0,87.0,227.0,18,여
1570.0,47.6,335.0,673.0,19.311128240496572,31.4,1076.0,표준이하,230.0,174.0,154.0,87.0,227.0,18,여
1545.0,50.8,325.0,700.0,21.28172097066432,29.7,1142.0,표준,220.0,181.0,151.0,87.0,218.0,17,여
1604.0,47.5,310.0,661.0,18.462260806835776,28.9,1099.0,표준,222.0,173.0,152.0,96.0,235.0,17,여
1653.0,57.2,330.0,713.0,20.933908503448787,28.6,1252.0,표준,225.0,171.0,149.0,91.0,237.0,32,여
1605.0,56.7,314.0,695.0,22.010655952484935,35.5,1160.0,표준이하,230.0,175.0,143.0,85.0,229.0,21,여
1473.0,62.1,340.0,887.0,28.62108585910959,35.6,1234.0,표준이하,230.0,170.0,157.0,88.0,228.0,61,여
1580.0,70.4,370.0,993.0,28.200608876782564,42.2,1248.0,표준이하,224.0,159.0,149.0,91.0,219.0,54,여
1459.0,42.6,305.0,688.0,20.012392650660196,28.6,1027.0,표준,213.0,169.0,145.0,80.0,201.0,43,여
1652.0,59.7,330.0,682.0,21.875311457533314,27.3,1307.0,표준,216.0,167.0,146.0,96.0,229.0,18,여
1660.0,68.6,340.0,758.0,24.89475976193932,38.2,1285.0,표준이하,211.0,181.0,154.0,97.0,238.0,17,여
1607.0,55.1,334.0,682.0,21.336336167722965,22.5,1292.0,표준,212.0,181.0,157.0,93.0,239.0,25,여
1558.0,51.1,320.0,765.0,21.051642852081514,30.8,1134.0,표준이하,218.0,158.0,146.0,85.0,248.0,31,여
1618.0,55.1,335.0,660.0,21.0472114545724,24.2,1273.0,표준,220.0,174.0,148.0,96.0,237.0,21,여
1616.0,49.0,316.0,640.0,18.76347907067934,19.3,1225.0,표준,235.0,186.0,155.0,87.0,232.0,37,여
1500.0,42.5,310.0,615.0,18.88888888888889,22.4,1083.0,표준,210.0,166.0,148.0,90.0,211.0,21,여
1584.0,51.0,327.0,674.0,20.326369758187937,24.7,1200.0,표준,223.0,169.0,161.0,93.0,249.0,18,여
1619.0,47.5,320.0,620.0,18.121740709555805,25.2,1137.0,표준,202.0,171.0,156.0,87.0,229.0,18,여
1594.0,72.8,360.0,910.0,28.651986983811625,34.6,1399.0,표준이하,220.0,164.0,153.0,90.0,233.0,49,여
1509.0,63.6,360.0,874.0,27.93049522612502,35.6,1255.0,표준,220.0,173.0,154.0,91.0,212.0,34,여
1697.0,57.5,340.0,717.0,19.96660195172666,19.3,1372.0,표준,228.0,176.0,154.0,97.0,252.0,30,여
1595.0,53.3,335.0,685.0,20.95105197472509,33.1,1141.0,표준이하,220.0,173.0,152.0,87.0,223.0,17,여
1632.0,53.7,330.0,715.0,20.162017012687425,24.2,1249.0,표준,230.0,177.0,150.0,89.0,235.0,24,여
1612.0,47.3,323.0,670.0,18.202501092919725,29.0,1095.0,표준,208.0,171.0,152.0,90.0,235.0,20,여
1539.0,40.8,313.0,623.0,17.225939732009977,26.5,1018.0,표준,215.0,181.0,142.0,85.0,223.0,20,여
1581.0,53.4,330.0,717.0,21.363751474758967,31.0,1166.0,표준이하,214.0,171.0,143.0,93.0,237.0,21,여
1588.0,51.7,330.0,667.0,20.501684548471214,28.8,1165.0,표준,213.0,176.0,153.0,87.0,224.0,18,여
1655.0,61.3,335.0,720.0,22.38022654046604,32.5,1264.0,표준이하,220.0,178.0,152.0,91.0,238.0,17,여
1575.0,66.7,340.0,828.0,26.88838498362308,38.0,1264.0,표준이하,210.0,173.0,147.0,100.0,229.0,19,여
1659.0,58.4,340.0,744.0,21.218763636416483,27.0,1291.0,표준,214.0,177.0,162.0,92.0,233.0,42,여
1544.0,57.0,340.0,723.0,23.91003785336519,28.3,1253.0,표준,223.0,172.0,147.0,93.0,224.0,41,여
1667.0,51.9,325.0,705.0,18.67652864148226,30.5,1149.0,표준,233.0,171.0,154.0,95.0,236.0,27,여
1456.0,49.8,337.0,843.0,23.491275208308174,25.0,1177.0,표준,210.0,173.0,151.0,92.0,223.0,66,여
1544.0,37.8,303.0,626.0,15.85613036591586,23.4,995.0,표준,211.0,167.0,150.0,78.0,225.0,17,여
1617.0,57.8,365.0,750.0,22.10587951377774,28.1,1268.0,표준,238.0,178.0,159.0,95.0,226.0,18,여
1556.0,53.5,330.0,640.0,22.09706517932078,29.5,1184.0,표준,213.0,178.0,148.0,98.0,234.0,18,여
1550.0,48.1,310.0,641.0,20.020811654526533,32.2,1075.0,표준이하,211.0,171.0,155.0,88.0,223.0,18,여
1645.0,57.6,342.0,741.0,21.285834388078456,29.1,1252.0,표준,235.0,175.0,149.0,88.0,228.0,18,여
1609.0,50.2,332.0,670.0,19.390617027202104,26.0,1173.0,표준,215.0,175.0,151.0,98.0,234.0,34,여
1580.0,43.8,315.0,610.0,17.545265181861875,21.1,1117.0,표준,222.0,173.0,154.0,92.0,235.0,20,여
1540.0,59.4,343.0,778.0,25.04638218923933,39.3,1149.0,표준이하,232.0,179.0,147.0,89.0,213.0,20,여
1597.0,61.2,385.0,760.0,23.99615120555174,25.0,1361.0,표준,223.0,174.0,153.0,98.0,228.0,26,여
1605.0,59.9,325.0,782.0,23.25287992158461,34.0,1224.0,표준이하,235.0,184.0,151.0,88.0,233.0,26,여
1614.0,56.5,342.0,704.0,21.689092804749027,27.0,1261.0,표준,220.0,168.0,156.0,93.0,233.0,17,여
1648.0,48.0,325.0,623.0,17.673673296257892,19.3,1207.0,표준,224.0,171.0,164.0,89.0,234.0,16,여
1630.0,48.7,312.0,651.0,18.329632278218977,29.8,1108.0,표준,222.0,172.0,153.0,87.0,233.0,22,여
1606.0,49.7,325.0,613.0,19.269271985967936,26.1,1163.0,표준,235.0,176.0,154.0,94.0,229.0,20,여
1600.0,59.2,332.0,802.0,23.124999999999996,34.9,1202.0,표준이하,233.0,183.0,150.0,87.0,228.0,19,여
1662.0,63.9,350.0,735.0,23.133365481108832,30.6,1327.0,표준,240.0,181.0,151.0,94.0,239.0,18,여
1520.0,48.2,320.0,642.0,20.862188365650972,31.6,1082.0,표준이하,222.0,180.0,159.0,86.0,214.0,18,여
1593.0,64.4,357.0,780.0,25.377820179228888,40.7,1195.0,표준이하,222.0,171.0,157.0,90.0,247.0,18,여
1656.0,46.2,322.0,645.0,16.846950920674928,20.1,1168.0,표준,220.0,179.0,157.0,91.0,239.0,21,여
1720.0,54.9,335.0,686.0,18.557328285559763,28.2,1221.0,표준,230.0,168.0,148.0,100.0,259.0,17,여
1528.0,47.4,314.0,650.0,20.301663879827856,30.3,1083.0,표준이하,201.0,164.0,151.0,87.0,225.0,16,여
1620.0,61.8,350.0,720.0,23.54823959762231,30.8,1294.0,표준이하,228.0,177.0,153.0,99.0,241.0,17,여
1598.0,46.6,310.0,597.0,18.24871828208289,26.9,1106.0,표준,220.0,168.0,147.0,90.0,228.0,18,여
1561.0,56.0,325.0,749.0,22.981703691148883,35.2,1154.0,표준이하,220.0,176.0,155.0,84.0,220.0,18,여
1571.0,45.2,310.0,615.0,18.314120389410064,25.5,1098.0,표준,208.0,168.0,143.0,92.0,239.0,18,여
1715.0,70.6,360.0,807.0,24.003603940534976,33.8,1380.0,표준이하,240.0,172.0,162.0,93.0,251.0,23,여
1564.0,54.1,345.0,720.0,22.11687521667179,29.4,1195.0,표준,230.0,176.0,158.0,91.0,226.0,16,여
1637.0,55.4,325.0,669.0,20.673423716745734,26.2,1253.0,표준,245.0,181.0,150.0,88.0,246.0,25,여
1633.0,57.2,320.0,716.0,21.449820357754508,32.6,1203.0,표준이하,211.0,176.0,145.0,95.0,237.0,20,여
1633.0,55.8,319.0,710.0,20.92482475459268,33.5,1172.0,표준이하,225.0,176.0,149.0,86.0,227.0,20,여
1545.0,40.9,305.0,605.0,17.1342989704758,29.8,990.0,표준,225.0,177.0,148.0,85.0,224.0,20,여
1666.0,66.2,330.0,760.0,23.851077045464045,35.0,1299.0,표준이하,233.0,186.0,148.0,88.0,235.0,21,여
1681.0,95.1,377.0,1020.0,33.654650906428394,42.6,1550.0,표준이하,223.0,188.0,142.0,90.0,243.0,19,여
1650.0,62.3,335.0,742.0,22.883379247015604,33.1,1270.0,표준이하,225.0,171.0,161.0,92.0,241.0,16,여
1681.0,77.4,372.0,860.0,27.39085152636759,35.3,1452.0,표준이하,225.0,174.0,146.0,95.0,245.0,16,여
1509.0,45.5,310.0,665.0,19.981722213658625,27.0,1088.0,표준,220.0,168.0,148.0,86.0,216.0,18,여
1609.0,51.2,320.0,660.0,19.776884298660313,27.2,1175.0,표준,218.0,175.0,151.0,85.0,224.0,17,여
1633.0,55.3,300.0,670.0,20.737326324892027,31.4,1189.0,표준이하,218.0,167.0,159.0,85.0,222.0,20,여
1575.0,50.6,323.0,691.0,20.398085159989925,24.7,1193.0,표준,205.0,172.0,160.0,87.0,215.0,18,여
1710.0,73.0,347.0,828.0,24.96494647925858,31.9,1444.0,표준이하,240.0,182.0,155.0,105.0,260.0,20,여
1704.0,59.5,332.0,716.0,20.49169036125989,26.0,1321.0,표준,236.0,188.0,152.0,98.0,250.0,20,여
1644.0,53.4,340.0,680.0,19.757756584438877,21.6,1275.0,표준,236.0,181.0,151.0,90.0,228.0,25,여
1653.0,61.3,328.0,727.0,22.434415931143544,29.1,1309.0,표준,238.0,186.0,159.0,95.0,243.0,16,여
1688.0,60.9,345.0,705.0,21.373340670694727,23.4,1377.0,표준,222.0,176.0,157.0,105.0,240.0,16,여
1605.0,60.5,345.0,726.0,23.4857969157908,30.1,1283.0,표준,218.0,178.0,149.0,90.0,237.0,16,여
1603.0,55.0,330.0,685.0,21.40403462160975,24.9,1262.0,표준,222.0,182.0,146.0,98.0,240.0,16,여
1600.0,50.5,310.0,698.0,19.726562499999996,26.8,1168.0,표준,215.0,183.0,145.0,93.0,236.0,21,여
1594.0,49.3,305.0,680.0,19.403062614037268,28.3,1134.0,표준,233.0,179.0,149.0,88.0,216.0,19,여
1629.0,57.5,320.0,716.0,21.66834172369209,32.3,1211.0,표준이하,220.0,181.0,146.0,88.0,237.0,20,여
1725.0,63.8,336.0,804.0,21.44087376601554,27.8,1365.0,표준,235.0,182.0,146.0,91.0,240.0,24,여
1755.0,77.6,365.0,873.0,25.194600693176188,28.6,1566.0,표준이하,215.0,181.0,156.0,101.0,258.0,26,남
1675.0,67.6,395.0,874.0,24.094453107596344,20.9,1525.0,표준,230.0,187.0,153.0,97.0,248.0,37,남
1726.0,71.8,383.0,805.0,24.101432793255356,12.7,1724.0,표준,240.0,190.0,156.0,106.0,269.0,53,남
1730.0,67.7,375.0,807.0,22.6202011427044,15.7,1602.0,표준,232.0,178.0,151.0,101.0,264.0,50,남
1641.0,56.8,355.0,695.0,21.092651327704417,14.5,1419.0,표준,225.0,188.0,161.0,103.0,248.0,16,남
1714.0,59.2,348.0,690.0,20.151160938336087,15.6,1450.0,표준,242.0,183.0,167.0,98.0,261.0,16,남
1722.0,100.8,403.0,970.0,33.99337129259794,36.2,1760.0,표준이하,255.0,195.0,157.0,108.0,261.0,16,남
1744.0,71.3,372.0,795.0,23.442102937463176,19.5,1610.0,표준,242.0,187.0,153.0,109.0,262.0,26,남
1696.0,85.0,415.0,936.0,29.55066304734781,28.5,1684.0,표준이하,248.0,172.0,164.0,99.0,248.0,43,남
1786.0,97.8,400.0,962.0,30.66026792935974,25.9,1935.0,표준이하,252.0,183.0,163.0,109.0,264.0,16,남
1761.0,64.9,365.0,740.0,20.927916066480474,11.9,1605.0,표준,224.0,191.0,153.0,113.0,272.0,18,남
1750.0,77.9,380.0,855.0,25.436734693877554,14.3,1812.0,표준,237.0,188.0,155.0,112.0,255.0,19,남
1676.0,67.9,385.0,770.0,24.172509839884714,20.2,1540.0,표준,242.0,192.0,165.0,101.0,255.0,23,남
1655.0,45.0,320.0,616.0,16.429203822528088,5.3,1290.0,표준이상,231.0,182.0,143.0,90.0,242.0,16,남
1706.0,47.7,320.0,625.0,16.38929699880018,7.3,1325.0,표준,232.0,186.0,148.0,94.0,244.0,16,남
1729.0,62.9,355.0,755.0,21.040722998045453,12.9,1554.0,표준,236.0,176.0,159.0,105.0,263.0,42,남
1739.0,60.0,355.0,703.0,19.840475959791288,10.1,1536.0,표준,238.0,181.0,158.0,100.0,255.0,18,남
1745.0,68.8,358.0,755.0,22.59423157445341,17.1,1602.0,표준,254.0,195.0,165.0,106.0,266.0,17,남
1637.0,67.9,390.0,773.0,25.3380048802714,12.4,1654.0,표준,226.0,192.0,152.0,101.0,241.0,18,남
1808.0,62.6,360.0,695.0,19.15038374187485,5.4,1649.0,표준이상,240.0,183.0,155.0,103.0,268.0,18,남
1712.0,73.9,380.0,770.0,25.213719538824357,24.7,1572.0,표준이하,238.0,199.0,164.0,109.0,254.0,18,남
1720.0,63.1,355.0,746.0,21.329096809085996,21.5,1439.0,표준,238.0,196.0,161.0,104.0,249.0,17,남
1619.0,60.9,365.0,834.0,23.23397914130418,20.0,1422.0,표준,220.0,178.0,165.0,93.0,234.0,64,남
1695.0,76.2,360.0,848.0,26.52256767692589,24.7,1609.0,표준이하,240.0,196.0,159.0,98.0,253.0,18,남
1686.0,67.9,370.0,780.0,23.886616318323114,17.8,1576.0,표준,235.0,183.0,164.0,100.0,252.0,18,남
1739.0,96.4,400.0,991.0,31.877031375398005,33.6,1753.0,표준이하,254.0,203.0,173.0,113.0,252.0,19,남
1672.0,65.3,360.0,774.0,23.358267896797233,15.6,1560.0,표준,241.0,184.0,161.0,96.0,247.0,26,남
1693.0,67.5,375.0,831.0,23.549942799805596,16.3,1591.0,표준,230.0,171.0,157.0,107.0,262.0,49,남
1712.0,54.1,340.0,651.0,18.458216874836232,12.2,1396.0,표준,250.0,184.0,150.0,96.0,246.0,17,남
1762.0,,350.0,690.0,,,,,246.0,199.0,148.0,104.0,264.0,17,남
1706.0,75.9,365.0,883.0,26.078566922619157,28.6,1541.0,표준이하,248.0,180.0,149.0,98.0,261.0,16,남
1679.0,68.1,360.0,820.0,24.15715131493298,21.3,1527.0,표준,230.0,177.0,153.0,100.0,256.0,17,남
1704.0,71.9,385.0,807.0,24.762227512177923,19.6,1619.0,표준,240.0,183.0,161.0,100.0,261.0,26,남
1778.0,65.3,352.0,815.0,20.656163761307113,14.0,1583.0,표준,224.0,184.0,151.0,99.0,249.0,39,남
1733.0,73.1,375.0,778.0,24.339981933140628,17.1,1679.0,표준,240.0,197.0,161.0,102.0,259.0,18,남
1745.0,75.4,395.0,870.0,24.761701463863186,17.5,1714.0,표준,244.0,179.0,174.0,102.0,253.0,60,남
1633.0,61.4,395.0,821.0,23.024807167239974,20.9,1419.0,표준,244.0,192.0,161.0,99.0,248.0,63,남
1610.0,70.0,385.0,825.0,27.005130974885226,31.0,1413.0,표준이하,232.0,172.0,152.0,99.0,247.0,19,남
1752.0,75.1,395.0,868.0,24.466493609390962,26.7,1560.0,표준이하,248.0,191.0,161.0,101.0,267.0,19,남
1704.0,56.4,360.0,668.0,19.424056073530384,11.9,1444.0,표준,246.0,186.0,154.0,94.0,246.0,18,남
1715.0,68.4,370.0,847.0,23.255616282331342,17.8,1584.0,표준,246.0,183.0,156.0,93.0,251.0,42,남
1737.0,62.3,340.0,710.0,20.648495327905064,15.4,1508.0,표준,248.0,187.0,151.0,103.0,254.0,19,남
1671.0,67.5,380.0,876.0,24.174131101147786,,,,222.0,172.0,160.0,93.0,251.0,61,남
1820.0,79.3,355.0,796.0,23.940345368916795,12.8,1863.0,표준,244.0,186.0,154.0,104.0,256.0,32,남
1684.0,57.6,360.0,720.0,20.31132751451414,17.8,1392.0,표준,231.0,187.0,146.0,96.0,247.0,19,남
1760.0,89.2,440.0,980.0,28.79648760330579,23.3,1849.0,표준,243.0,173.0,184.0,108.0,265.0,55,남
1671.0,65.4,355.0,756.0,23.422047022445412,18.4,1523.0,표준,231.0,194.0,150.0,108.0,247.0,19,남
1840.0,81.9,395.0,827.0,24.19068998109641,16.1,1855.0,표준,245.0,196.0,156.0,111.0,263.0,19,남
1728.0,64.9,350.0,780.0,21.734878686556932,15.0,1562.0,표준,238.0,183.0,154.0,97.0,251.0,25,남
1729.0,60.1,350.0,725.0,20.104093039467912,14.8,1476.0,표준,230.0,186.0,154.0,95.0,259.0,16,남
1656.0,60.5,347.0,730.0,22.06148334850288,17.7,1445.0,표준,240.0,182.0,148.0,101.0,238.0,17,남
1713.0,52.1,340.0,626.0,17.7550948772973,9.8,1386.0,표준,231.0,183.0,144.0,94.0,246.0,16,남
1700.0,71.2,370.0,771.0,24.636678200692046,26.9,1494.0,표준이하,241.0,184.0,156.0,99.0,254.0,16,남
1776.0,66.6,,,21.114864864864863,16.3,1573.0,표준,240.0,181.0,153.0,105.0,264.0,17,남
1825.0,59.1,360.0,681.0,17.74441733908801,12.0,1494.0,표준,255.0,201.0,166.0,100.0,271.0,17,남
1768.0,70.6,355.0,784.0,22.58604451178313,20.1,1589.0,표준,240.0,193.0,148.0,104.0,253.0,26,남
1806.0,74.0,370.0,793.0,22.688000745638078,15.8,1716.0,표준,243.0,196.0,152.0,99.0,258.0,17,남
1675.0,70.7,360.0,820.0,25.199376253063043,25.3,1511.0,표준이하,250.0,192.0,157.0,100.0,239.0,17,남
1633.0,63.4,360.0,830.0,23.77480088604258,20.3,1462.0,표준,233.0,183.0,158.0,99.0,251.0,47,남
1654.0,62.6,345.0,745.0,22.88249218851664,29.4,1325.0,표준,226.0,187.0,158.0,97.0,243.0,20,여
1607.0,57.7,345.0,744.0,22.343132429720782,28.0,1267.0,표준,230.0,186.0,151.0,89.0,238.0,24,여
1685.0,52.7,320.0,675.0,18.56140319981685,23.7,1238.0,표준,220.0,171.0,148.0,91.0,243.0,35,여
1753.0,64.7,352.0,745.0,21.054282626572196,24.2,1429.0,표준,228.0,181.0,145.0,96.0,246.0,30,여
1645.0,48.4,320.0,635.0,17.88601361776037,21.3,1193.0,표준,230.0,175.0,160.0,95.0,239.0,25,여
1635.0,48.3,315.0,663.0,18.068063855455488,18.3,1223.0,표준,222.0,179.0,161.0,95.0,247.0,34,여
1510.0,56.7,350.0,835.0,24.867330380246482,37.2,1140.0,표준이하,206.0,177.0,142.0,94.0,229.0,60,여
1645.0,51.8,325.0,695.0,19.142469119834445,21.1,1253.0,표준,221.0,189.0,155.0,88.0,238.0,23,여
1641.0,54.9,323.0,672.0,20.387087286812896,28.0,1223.0,표준,223.0,176.0,147.0,95.0,243.0,16,여
1577.0,49.0,315.0,707.0,19.70301524490647,25.5,1158.0,표준,229.0,180.0,150.0,93.0,223.0,27,여
1545.0,42.2,305.0,618.0,17.678909940197528,21.3,,표준,220.0,174.0,144.0,83.0,215.0,24,여
1484.0,53.7,343.0,825.0,24.384086137124843,32.1,1158.0,표준이하,211.0,172.0,144.0,95.0,234.0,65,여
1600.0,83.4,430.0,1053.0,32.57812499999999,42.5,1406.0,표준이하,231.0,182.0,159.0,94.0,234.0,27,여
1636.0,66.8,340.0,775.0,24.958004794328104,34.1,1322.0,표준이하,230.0,172.0,158.0,98.0,242.0,28,여
1631.0,52.9,320.0,716.0,19.88601441792433,29.0,1181.0,표준,223.0,167.0,152.0,90.0,230.0,45,여
1540.0,62.3,360.0,865.0,26.26918536009445,32.3,1282.0,표준이하,228.0,171.0,155.0,91.0,230.0,55,여
1595.0,63.0,345.0,810.0,24.76390758738613,31.9,1296.0,표준이하,242.0,180.0,154.0,92.0,229.0,27,여
1650.0,49.6,325.0,683.0,18.218549127640035,18.5,1243.0,표준,220.0,173.0,164.0,91.0,241.0,22,여
1493.0,57.6,340.0,858.0,25.84061633458932,42.5,1085.0,표준이하,223.0,177.0,148.0,94.0,238.0,62,여
1561.0,62.8,334.0,863.0,25.77233913935982,38.7,1201.0,표준이하,240.0,177.0,162.0,99.0,231.0,57,여
1599.0,61.9,340.0,857.0,24.209940468577724,34.5,1246.0,표준이하,216.0,178.0,154.0,95.0,230.0,54,여
1655.0,53.6,322.0,690.0,19.569007219722344,22.0,1273.0,표준,220.0,177.0,146.0,97.0,261.0,17,여
